id,post_id,react_like_count,react_love_count,react_wow_count,react_haha_count,react_angry_count,react_sad_count,total_comments_count,total_reactions_count,taken_at,image_filename,page_id,text,fb_post_id,truth_id,truth_number,manual,time_posted,fb_page_id,logo_url,hall_of_fame_url,page_url_prefix,page_name,image_url
1982347,1982347,0,0,0,3,0,0,0,3,2022-05-31 10:22:13,,3183,"#Varsitea78

Once again the SU is moaning about us providing basic scrutiny. These are a group of people who have become essentially unaccountable and so are pushing back at the once last check on their authority. It's a bit annoying then, that some people here are breaking ranks and liking their posts. The news team works unbelievably hard to turn out the content it does and hold all university institutions to account, so the very least you can do is to not be a scab and have the paper's back.",103535472377538_107112265353192,2938248,78,0,2022-05-30 11:18:07,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1982347,varsitea,Varsitea,
1982460,1982460,8,0,0,0,0,0,0,8,2022-05-31 11:00:48,,3183,"#Varsitea79

The real problem is in the past few years the paper has failed to hold the SU to account over literally anything (with the exception of a couple of articles last term). This means the Sabbs can whinge and act as though what we're doing is unprecedented, even if covering student reaction is the bare minimum of what a student newspaper should do.  Our SU coverage is celebrated by many people within the SU, who want the institution to succeed, except for the Sabbs who enjoy having zero checks on their authority.",103535472377538_107128958684856,2938367,79,0,2022-05-30 11:54:10,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1982460,varsitea,Varsitea,
1982471,1982471,0,0,0,0,0,0,0,0,2022-05-30 17:15:36,,3183,"#Varsitea80

#varsitea78

Have u lost your mind",103535472377538_107130648684687,2938400,80,0,2022-05-30 11:59:07,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1982471,varsitea,Varsitea,
1982498,1982498,1,1,0,0,0,0,0,2,2022-05-30 17:13:49,,3183,"#Varsitea81

Varsity has covered student “outrage” on a variety of issues- the SU just doesn’t like when it’s directed at them",103535472377538_107137942017291,2938465,81,0,2022-05-30 12:12:13,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1982498,varsitea,Varsitea,
1982531,1982531,15,5,0,0,0,0,0,20,2022-05-30 17:12:18,,3183,"#Varsitea82

Big love to FJ and LK - you absolutely did the right thing in reporting, student outrage should be covered.",103535472377538_107146688683083,2938634,82,0,2022-05-30 12:32:01,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1982531,varsitea,Varsitea,
1982558,1982558,0,0,0,0,0,0,0,0,2022-05-30 17:10:56,,3183,"#Varsitea83

#varsitea80

Obviously Varsity members are going to have different opinions, but given the deeply personally insulting comments some of the sabbs made this morning, I think it's  reasonable to ask that we have each others backs",103535472377538_107154465348972,2938657,83,0,2022-05-30 12:40:17,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1982558,varsitea,Varsitea,
1982592,1982592,1,0,0,0,0,0,0,1,2022-05-30 17:05:40,,3183,"#Varsitea84

#Varsitea80

Language of the original post was a bit undiplomatic (and so were the sabb comments tbf) but I think it was very fair for whoever to point out that the news team gets a lot more flak than other sections and sometimes far less support than they need.",103535472377538_107159258681826,2938719,84,0,2022-05-30 12:51:26,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1982592,varsitea,Varsitea,
1982767,1982767,2,0,0,0,0,0,1,3,2022-06-06 04:40:50,,3183,"#Varsitea85

Any stash updates? 👉👈",103535472377538_107209508676801,2938883,85,0,2022-05-30 14:33:27,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1982767,varsitea,Varsitea,
1982767,1982767,2,0,0,0,0,0,1,3,2022-06-06 04:40:50,,3183,"#Varsitea85

Any stash updates? 👉👈",103535472377538_107209508676801,2938883,85,0,2022-05-30 14:33:27,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1982767,varsitea,Varsitea,
1982773,1982773,0,0,0,0,0,0,0,0,2022-06-06 04:55:50,,3183,"#Varsitea86

Maybe it's time to admit something is going wrong if some of us are choosing to 'break rank' and side with the sabbs?",103535472377538_107212598676492,2939155,86,0,2022-05-30 14:39:42,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1982773,varsitea,Varsitea,
1982786,1982786,1,0,0,0,0,0,0,1,2022-06-06 02:08:53,,3183,"#Varsitea87

Why are the news team throwing their toys out of the pram now that the sabbs (unsurprisingly) are firing back? It goes both ways. We hold them to account, they respond. I think it's weird to now act as if they shouldn't defend themselves when no one even got in touch with them to get a comment from them?",103535472377538_107220998675652,2939269,87,0,2022-05-30 14:55:32,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1982786,varsitea,Varsitea,
1982811,1982811,1,0,0,0,0,0,0,1,2022-06-06 01:20:49,,3183,"#Varsitea88

#Varsitea86

So a newspaper reporting news is ""something going wrong""?",103535472377538_107240728673679,2939306,88,0,2022-05-30 15:32:51,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1982811,varsitea,Varsitea,
1982811,1982811,1,0,0,0,0,0,0,1,2022-06-06 01:20:49,,3183,"#Varsitea88

#Varsitea86

So a newspaper reporting news is ""something going wrong""?",103535472377538_107240728673679,2939306,88,0,2022-05-30 15:32:51,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1982811,varsitea,Varsitea,
1982829,1982829,1,0,0,0,0,0,0,1,2022-06-06 01:35:50,,3183,"#Varsitea89

#Varsitea87

Deeply unproductive. Publicly slinging shit at other sections, especially when they've already been under attack, does undermine the paper.",103535472377538_107243565340062,2939395,89,0,2022-05-30 15:38:26,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1982829,varsitea,Varsitea,
1982829,1982829,1,0,0,0,0,0,0,1,2022-06-06 01:35:50,,3183,"#Varsitea89

#Varsitea87

Deeply unproductive. Publicly slinging shit at other sections, especially when they've already been under attack, does undermine the paper.",103535472377538_107243565340062,2939395,89,0,2022-05-30 15:38:26,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1982829,varsitea,Varsitea,
1982852,1982852,1,0,0,0,0,0,0,1,2022-05-31 15:42:30,,3183,"#Varsitea90

#Varsitea87
Looks like you didn’t actually read the article, which includes long comments from two sabbs. The news team aren’t expecting a total lack of criticism from the SU, but the criticism that has been given misrepresents the article and the entire purpose of student journalism. We should all be working as a team - stop sending these needlessly hostile messages.",103535472377538_107248412006244,2939411,90,0,2022-05-30 15:50:36,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1982852,varsitea,Varsitea,
1982954,1982954,4,1,1,0,0,0,0,6,2022-05-31 15:33:51,,3183,"#Varsitea91

everybody relax it’s not that deep",103535472377538_107264578671294,2939552,91,0,2022-05-30 16:23:10,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1982954,varsitea,Varsitea,
1982995,1982995,1,0,0,1,0,0,0,2,2022-05-31 16:10:59,,3183,"#Varsitea92

Aww guys please make up,  we're all one big happy family and ily all so so much x",103535472377538_107270545337364,2939645,92,0,2022-05-30 16:33:09,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1982995,varsitea,Varsitea,
1983052,1983052,0,0,0,2,0,0,0,2,2022-05-31 16:12:25,,3183,"#Varsitea93

The way some of you lot rinse your personal lives for free to write shitty articles about them is actually embarrassing, nobody needs a feature about your parents divorce please have a bit of self respect",103535472377538_107286088669143,2939733,93,0,2022-05-30 17:04:06,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1983052,varsitea,Varsitea,
1983052,1983052,0,0,0,2,0,0,0,2,2022-05-31 16:12:25,,3183,"#Varsitea93

The way some of you lot rinse your personal lives for free to write shitty articles about them is actually embarrassing, nobody needs a feature about your parents divorce please have a bit of self respect",103535472377538_107286088669143,2939733,93,0,2022-05-30 17:04:06,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1983052,varsitea,Varsitea,
1983060,1983060,1,0,0,5,0,0,0,6,2022-05-31 16:15:52,,3183,"#Varsitea94

Broke: Beef at an Emma formal
Woke: Beef within Varsity",103535472377538_107288505335568,2939738,94,0,2022-05-30 17:10:07,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1983060,varsitea,Varsitea,
1983185,1983185,5,1,0,0,0,0,0,6,2022-05-31 17:30:51,,3183,"#Varsitea95

some of you are so far up your own arses to be arguing about a STUDENT NEWSPAPER. i’m begging you to get a grip and get some perspective. none of this is that important. lord have mercy",103535472377538_107325725331846,2939868,95,0,2022-05-30 18:24:08,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1983185,varsitea,Varsitea,
1983195,1983195,0,0,0,0,0,0,0,0,2022-05-31 17:35:53,,3183,"#Varsitea96

who decided this page was a good idea",103535472377538_107327091998376,2939870,96,0,2022-05-30 18:29:08,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1983195,varsitea,Varsitea,
1983206,1983206,0,0,0,0,0,0,0,0,2022-05-31 17:40:52,,3183,"#Varsitea97

I really though this would be crushbridge vibes but it’s actually just worse than the comments under all political camfesses :( #varsityonvarsityviolence",103535472377538_107332731997812,2939876,97,0,2022-05-30 18:34:08,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1983206,varsitea,Varsitea,
1983237,1983237,0,0,0,0,0,0,0,0,2022-05-31 18:05:47,,3183,"#Varsitea98

I’m baffled by how the news team didn’t comment request the SU before posting that. Regardless of the content and what anyone thinks on it, right of reply is a legal requirement.",103535472377538_107341901996895,2939901,98,0,2022-05-30 18:55:08,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1983237,varsitea,Varsitea,
1983243,1983243,2,0,0,1,0,0,1,4,2022-05-31 18:10:56,,3183,"#Varsitea99

SH definitely wrote half of today's Varsiteas",103535472377538_107344218663330,2939976,99,0,2022-05-30 19:01:06,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1983243,varsitea,Varsitea,
1983247,1983247,0,0,0,0,0,0,0,0,2022-05-31 18:12:24,,3183,"#Varsitea100

The Porter's Log shat on us again",103535472377538_107345428663209,2939977,100,0,2022-05-30 19:07:05,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1983247,varsitea,Varsitea,
1983253,1983253,1,3,0,0,0,0,0,4,2022-05-31 18:20:49,,3183,"#Varsitea101

At least we can all unite on one thing: we're not The Tab",103535472377538_107347128663039,2939988,101,0,2022-05-30 19:12:09,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1983253,varsitea,Varsitea,
1983258,1983258,1,0,0,0,0,0,0,1,2022-05-31 18:25:53,,3183,"#Varsitea102

Porters log post is very funny but maybe time to shut down varsitea",103535472377538_107349655329453,2940010,102,0,2022-05-30 19:18:05,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1983258,varsitea,Varsitea,
1983258,1983258,1,0,0,0,0,0,0,1,2022-05-31 18:25:53,,3183,"#Varsitea102

Porters log post is very funny but maybe time to shut down varsitea",103535472377538_107349655329453,2940010,102,0,2022-05-30 19:18:05,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1983258,varsitea,Varsitea,
1983266,1983266,0,0,0,0,0,0,0,0,2022-05-31 18:30:47,,3183,"#Varsitea103

I havent written for Varsity for a good term or two but I’m obsessed with everything going on here x considering coming back just to have sex in the office and call ppl scabs (preferably at the same time)",103535472377538_107352438662508,2940018,103,0,2022-05-30 19:24:07,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1983266,varsitea,Varsitea,
1983272,1983272,0,0,0,0,0,0,0,0,2022-05-31 18:35:50,,3183,"#Varsitea104

was interesting while it lasted",103535472377538_107354338662318,2940027,104,0,2022-05-30 19:29:05,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1983272,varsitea,Varsitea,
1983289,1983289,3,2,0,0,0,0,1,6,2022-05-31 18:57:29,,3183,"#Varsitea105

Just going to break the tension here by saying ML you're fit",103535472377538_107364508661301,2940072,105,0,2022-05-30 19:48:05,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1983289,varsitea,Varsitea,
1983297,1983297,0,0,0,0,0,0,0,0,2022-05-31 19:05:49,,3183,"#Varsitea106

#Varsitea102 I agree",103535472377538_107366541994431,2940084,106,0,2022-05-30 19:55:10,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1983297,varsitea,Varsitea,
1983303,1983303,0,0,0,0,0,0,0,0,2022-05-31 19:10:50,,3183,"#Varsitea107

on today's beef: https://www.youtube.com/watch?v=6qgJaXpZBSs",103535472377538_107370205327398,2940080,107,0,2022-05-30 20:01:06,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1983303,varsitea,Varsitea,
1983308,1983308,0,0,0,0,0,0,0,0,2022-05-31 19:15:47,,3183,"#Varsitea108

This has got really out of hand. Like if you want this page shut down.",103535472377538_107373581993727,2940039,108,0,2022-05-30 20:07:07,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1983308,varsitea,Varsitea,
1983312,1983312,6,1,1,5,0,0,0,13,2022-05-31 19:20:45,,3183,"#Varsitea109

#Varsitea99 

With regret I have to use this platform to make a statement about a libellous ""Varsitea"" that has been published today by ""Varsitea"" . I am currently in hospital with family, expecting the imminent passing of a dear relative. In full knowledge of my personal circumstances, anonymous users have chosen to write multiple ""varsiteas"" in which they have made serious false allegations about me. 

One action they attributed to me is so distorted and mischaracterised as to be untrue: they suggested I was a ""scab"" for liking an SU post. I would never intentionally like a post by this student's ""union"". I accidentally pressed the ""like"" button on their facebook page. As soon as I was made aware of this grievous error, I ""unliked"" the aforementioned post. 

The other allegation is a complete fabrication: they suggested I ""wrote half of today's 'Varsiteas'"". In reality, I posted all of them. There are numerous people (one) who are prepared to corroborate this. 

That I am writing this rather than focusing on my family at this time is a source of immeasurable pain, and it will tarnish this memory forever. But I know how these things work, and so I thought it important to say something publicly. Varsitea asked me for comment as I travelled home; I explained my situation and stated too that the claims made were untrue. I recognise that my societal positions carry with them a degree of exposure, but that does not make character assassinations like the one I am on the receiving end of at all justifiable.

 That Varsitea chose specifically to do so whilst I am in hospital is deeply inhumane. I have spoken to a lawyer and will be following up as I take the implications of this false attribution very seriously. But for now, I would like to spend time with my family. I would greatly appreciate if I could be afforded the privacy at this time that Varsitea declined to give me.",103535472377538_107375205326898,2940064,109,0,2022-05-30 20:12:05,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1983312,varsitea,Varsitea,
1983321,1983321,0,0,0,0,0,0,0,0,2022-05-31 19:25:52,,3183,"#Varsitea110

one of the editors actually writes for the plog",103535472377538_107377741993311,2940093,110,0,2022-05-30 20:18:07,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1983321,varsitea,Varsitea,
1983327,1983327,0,0,0,0,0,0,0,0,2022-05-31 19:30:51,,3183,"#Varsitea111

#Varsitea108 gotten*",103535472377538_107380221993063,2940098,111,0,2022-05-30 20:24:05,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1983327,varsitea,Varsitea,
1983332,1983332,0,0,0,0,0,0,0,0,2022-05-31 19:35:51,,3183,"#Varsitea112

Why does the floor in the back room smell of piss?",103535472377538_107382321992853,2940122,112,0,2022-05-30 20:30:06,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1983332,varsitea,Varsitea,
1983338,1983338,0,0,0,0,0,0,0,0,2022-05-31 19:45:52,submittedImages/6295279f9f6212.93510090.png,3183,"#Varsitea113

this page has got to go in the foreseeable future",107384428659309,2940140,113,0,2022-05-30 20:36:09,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1983338,varsitea,Varsitea,https://unitruths.s3.eu-west-2.amazonaws.com/submittedImages/6295279f9f6212.93510090.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASU2G5LORN7FFLVXB%2F20220828%2Feu-west-2%2Fs3%2Faws4_request&X-Amz-Date=20220828T181438Z&X-Amz-SignedHeaders=host&X-Amz-Expires=600&X-Amz-Signature=2f2dc7ef3cc53270ca59c645f47c7a73e7850d097f22d7a6cd9f0c4767751fad
1983345,1983345,1,0,0,0,0,0,0,1,2022-05-31 19:50:45,,3183,"#Varsitea114

We offered the porters log an interview but they gave one to the tab instead",103535472377538_107386371992448,2940147,114,0,2022-05-30 20:41:06,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1983345,varsitea,Varsitea,
1983345,1983345,1,0,0,0,0,0,0,1,2022-05-31 19:50:45,,3183,"#Varsitea114

We offered the porters log an interview but they gave one to the tab instead",103535472377538_107386371992448,2940147,114,0,2022-05-30 20:41:06,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1983345,varsitea,Varsitea,
1983355,1983355,0,0,0,0,0,0,0,0,2022-05-31 19:55:48,,3183,"#Varsitea115

who at varsity writes for porter's log? Bit two-faced imo",103535472377538_107388201992265,2940172,115,0,2022-05-30 20:47:07,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1983355,varsitea,Varsitea,
1983371,1983371,0,0,0,0,0,0,0,0,2022-05-31 20:05:49,,3183,"#Varsitea116

Word on the street is that Varsity offered the entire porter's log team oral sex but they gave it to the tab instead",103535472377538_107390995325319,2940186,116,0,2022-05-30 20:55:09,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1983371,varsitea,Varsitea,
1983384,1983384,0,0,0,0,0,0,0,0,2022-05-31 20:15:50,,3183,"#Varsitea117

Someone told me that Plog get half their jokes from Varsity editors who are too afraid to make them in their own articles. So Plog is the metaphorical remnants of shit that Varsity cannot include (because of f**** 'journalist standards'",103535472377538_107393141991771,2940189,117,0,2022-05-30 21:00:09,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1983384,varsitea,Varsitea,
1983401,1983401,0,0,0,0,0,0,0,0,2022-05-31 20:20:49,,3183,"#Varsitea118

The varsity editor who also writes for the porter's log has a piss fetish",103535472377538_107395808658171,2940192,118,0,2022-05-30 21:06:06,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1983401,varsitea,Varsitea,
1983411,1983411,0,0,0,0,0,0,0,0,2022-05-31 20:25:46,,3183,"#Varsitea119

Do people seriously not realise the porter's log holds their meeting in the varsity offices while their writers are too busy masturbating to their theatre reviews to notice?",103535472377538_107400621991023,2940213,119,0,2022-05-30 21:12:06,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1983411,varsitea,Varsitea,
1983419,1983419,0,0,0,0,0,0,0,0,2022-05-31 20:25:46,,3183,"#Varsitea120

Painstakingly removing all the jokes from my next article because the Porters Log editor in the office is gonna steal them, and 3 days before my last exam as well. Thanks",103535472377538_107404991990586,2940223,120,0,2022-05-30 21:18:06,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1983419,varsitea,Varsitea,
1983421,1983421,0,0,0,0,0,0,0,0,2022-05-31 20:30:50,,3183,"#Varsitea121

This Porter’s Log nonsense better not cost me my internship with the Mail",103535472377538_107408185323600,2940238,121,0,2022-05-30 21:23:11,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1983421,varsitea,Varsitea,
1983427,1983427,1,0,0,0,0,0,0,1,2022-05-31 20:45:54,,3183,"#Varsitea122

HG @ PL, stop posting Varsiteas",103535472377538_107413178656434,2940265,122,0,2022-05-30 21:33:04,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1983427,varsitea,Varsitea,
1983427,1983427,1,0,0,0,0,0,0,1,2022-05-31 20:45:54,,3183,"#Varsitea122

HG @ PL, stop posting Varsiteas",103535472377538_107413178656434,2940265,122,0,2022-05-30 21:33:04,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1983427,varsitea,Varsitea,
1983437,1983437,0,0,0,0,0,0,0,0,2022-05-31 20:45:50,,3183,"#Varsitea123

So I think I've worked out how the porter's log keep pranking us - turns out they've been sneakily substituting well-reasoned, nuanced articles for whiny tabloid drivel while nobody's looking",103535472377538_107415415322877,2940266,123,0,2022-05-30 21:39:09,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1983437,varsitea,Varsitea,
1983448,1983448,0,0,0,0,0,0,0,0,2022-05-31 20:50:54,,3183,"#Varsitea124

Word on the street is that Varsity offered the Porter's Log oral sex but they all have piss fetishes and wanted to be pissed on instead",103535472377538_107416608656091,2940277,124,0,2022-05-30 21:43:10,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1983448,varsitea,Varsitea,
1983452,1983452,0,0,0,0,0,0,0,0,2022-05-31 20:55:43,,3183,"#Varsitea125

Word on the street is that Varsity offered the Porter's Log oral sex but they were scared of catching girl cooties so they politely declined",103535472377538_107418658655886,2940267,125,0,2022-05-30 21:49:07,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1983452,varsitea,Varsitea,
1983459,1983459,0,0,0,0,0,0,0,0,2022-05-31 21:05:48,,3183,"#Varsitea126

#Varsitea124 word on the street is porter's log editors really took the line about 'making a stink in cambridge' to heart",103535472377538_107420488655703,2940316,126,0,2022-05-30 21:55:10,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1983459,varsitea,Varsitea,
1983490,1983490,2,0,0,0,0,0,0,2,2022-05-31 21:15:46,,3183,"#Varsitea128

Everyone @ Porter's log that has infiltrated this page, go home you're not funny.",103535472377538_107424838655268,2940325,128,0,2022-05-30 22:07:07,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1983490,varsitea,Varsitea,
1983501,1983501,0,0,0,0,0,0,0,0,2022-05-31 21:25:47,,3183,"#Varsitea129

Word on the street is that Varsity asked the Porter's Log to piss all over them but they politely declined as they already do that with their articles",103535472377538_107426825321736,2940331,129,0,2022-05-30 22:13:07,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1983501,varsitea,Varsitea,
1983515,1983515,0,0,0,1,0,0,0,1,2022-05-31 21:30:50,,3183,"#Varsitea131

Does HG have a piss fetish",103535472377538_107430711988014,2940335,131,0,2022-05-30 22:24:06,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1983515,varsitea,Varsitea,
1983519,1983519,0,0,0,0,0,0,0,0,2022-05-31 21:35:47,,3183,"#Varsitea132

Anyone else getting REALLY horny at the prospect of being pissed on by the porter's log team?",103535472377538_107432561987829,2940341,132,0,2022-05-30 22:29:11,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1983519,varsitea,Varsitea,
1983529,1983529,0,0,0,0,0,0,0,0,2022-05-31 21:45:50,,3183,"#Varsitea134

#Varsitea127 men",103535472377538_107436921987393,2940353,134,0,2022-05-30 22:40:06,103535472377538,https://unitruths.s3.eu-west-2.amazonaws.com/logos/628de8dabcf3d9.11395266.png,https://varsitea.uni-truths.com/hall-of-fame/1983529,varsitea,Varsitea,
